year,genreLabel,albumCount
2000,folk music,95
2000,gangsta rap,92
2000,electronic music,89
2000,contemporary R&B,88
2000,progressive rock,82
2000,electronica,81
2000,J-pop,81
2000,folk rock,70
2000,pop-punk,62
2000,death metal,62
2000,rhythm and blues,56
2000,nu metal,53
2000,alternative metal,51
2000,soul music,51
2000,black metal,51
2000,mandopop,49
2000,West Coast hip hop,45
2000,progressive metal,43
2000,trip hop,43
2000,blues,43
2000,hardcore hip hop,42
2000,synth-pop,41
2000,hardcore punk,41
2000,ambient music,39
2000,power metal,38
2000,world music,38
2000,dance music,37
2000,Southern hip hop,36
2000,gospel music,35
2000,contemporary Christian music,35
2000,psychedelic rock,34
2000,rock and roll,34
2000,dance-pop,33
2000,experimental rock,33
2000,jazz fusion,33
2000,Latin pop,33
2000,contemporary folk music,32
2000,experimental music,32
2000,indie pop,32
2000,emo,32
2000,blues rock,31
2000,reggae,30
2000,thrash metal,30
2000,house music,29
2000,power pop,28
2000,funk,28
2000,trance,28
2000,rap rock,27
2000,post-rock,26
2000,industrial rock,26
2000,alternative country,25
2000,techno,25
2000,garage rock,24
2000,post-hardcore,24
2000,new wave,24
2000,post-grunge,24
2000,gothic metal,23
2000,Cantopop,23
2000,East Coast hip hop,23
2000,gothic rock,23
2000,Christmas music,23
2000,stoner rock,23
2000,ska punk,22
2000,alternative hip hop,22
2000,melodic death metal,20
2000,country rock,19
2000,industrial metal,19
2000,Christian rock,19
2000,rap metal,18
2000,dream pop,18
2000,chanson,18
2000,post-punk,18
2000,Western classical music,18
2000,acoustic music,18
2000,space rock,18
2000,noise rock,18
2000,intelligent dance music,17
2000,drum and bass,17
2000,dancehall,17
2000,Southern rock,17
2000,rapping,17
2000,underground hip hop,17
2000,symphonic metal,16
2000,Eurodance,16
2000,horrorcore,16
2000,comedy,16
2000,lo-fi music,16
2000,art rock,16
2000,New-age music,15
2000,disco,15
2000,neo soul,15
2000,Música Popular Brasileira,15
2000,technical death metal,15
2000,ska,14
2000,traditional heavy metal,14
2000,grunge,14
2000,grindcore,14
2000,industrial music,14
2000,downtempo,14
2000,popular music,13
2000,teen pop,13
2000,metalcore,13
2000,jam band,13
2000,instrumental rock,13
2000,Midwest hip hop,13
2000,G-funk,12
2000,melodic hardcore,12
2000,vocal jazz,12
2000,bluegrass music,12
2000,avant-garde,12
2000,avant-garde metal,12
2000,electronic rock,12
2000,middle of the road,11
2000,glam metal,11
2000,dark wave,11
2000,doom metal,11
2000,soft rock,10
2000,Skate punk,10
2000,traditional pop music,10
2000,contemporary worship music,10
2000,K-pop,10
2000,independent music,10
2000,neo-classical metal,9
2000,speed metal,9
2000,folk metal,9
2000,electronic dance music,9
2000,roots rock,9
2000,soundtrack,9
2000,groove metal,9
2000,neo-psychedelia,8
2000,rock en español,8
2000,death-doom,8
2000,sludge metal,8
2000,spoken word,8
2000,instrumental music,8
2000,crunk,8
2000,Chicano rap,8
2000,dansband,8
2000,shoegaze,8
2000,extreme metal,7
2000,Latin music,7
2000,crossover,7
2000,noise pop,7
2000,swing music,7
2000,Celtic music,7
2000,worldbeat,7
2000,garage punk,7
2000,big beat,7
2000,urban contemporary,7
2000,dub music,7
2000,baroque pop,7
2000,psychedelic music,7
2000,indie folk,7
2000,acid jazz,7
2000,funk metal,6
2000,rapcore,6
2000,smooth jazz,6
2000,noise music,6
2000,adult contemporary music,6
2000,Celtic rock,6
2000,Britpop,6
2000,avant-garde music,6
2000,glitch,6
2000,crossover thrash,6
2000,funk rock,6
2000,Laïko,6
2000,electro-industrial,6
2000,chamber pop,6
2000,Christian hip hop,6
2000,Brazilian rock,6
2000,electropop,6
2000,contemporary classical music,6
2000,symphonic black metal,6
2000,reggaeton,6
2000,political hip hop,6
2000,Latin jazz,6
2000,Celtic metal,5
2000,dansband music,5
2000,Europop,5
2000,symphonic rock,5
2000,dark ambient,5
2000,Latin hip hop,5
2000,a cappella,5
2000,protopunk,5
2000,acid rock,5
2000,punk blues,5
2000,rockabilly,5
2000,free jazz,5
2000,acid house,5
2000,hip hop soul,5
2000,lounge music,5
2000,ballad,5
2000,chill-out music,5
2000,horror punk,5
2000,Eurobeat,5
2000,flamenco,5
2000,latin rock,5
2000,reggae fusion,5
2000,Viking metal,5
2000,children's music,5
2000,nu jazz,5
2000,bossa nova,5
2000,Ottoman classical music,5
2000,math rock,5
2000,comedy rock,5
2000,minimalist music,5
2000,deathgrind,5
2000,futurepop,5
2000,salsa,5
2000,glam rock,4
2000,doo-wop,4
2000,folk punk,4
2000,opera,4
2000,German hip hop,4
2000,Euro disco,4
2000,go-go,4
2000,country pop,4
2000,Ranchera,4
2000,electronic body music,4
2000,alternative dance,4
2000,unblack metal,4
2000,UK garage,4
2000,Shibuya-kei,4
2000,breakbeat,4
2000,street punk,4
2000,screamo,4
2000,flamenco,4
2000,dirty rap,4
2000,Hi-NRG,4
2000,ragga,3
2000,Tejano music,3
2000,Outlaw country,3
2000,Cuban rumba,3
2000,Red Dirt,3
2000,Mariachi,3
2000,Norteña music,3
2000,Medieval metal,3
2000,outsider music,3
2000,anti-folk,3
2000,psychedelic trance,3
2000,comedy music,3
2000,psychedelic pop,3
2000,old-school hip hop,3
2000,Boom bap,3
2000,progressive music,3
2000,microhouse,3
2000,blue-eyed soul,3
2000,Celtic punk,3
2000,novelty music,3
2000,Russian rock,3
2000,blackened death metal,3
2000,Slowcore,3
2000,deep house,3
2000,merengue music,3
2000,bolero,3
2000,Música sertaneja,3
2000,free improvisation,3
2000,goregrind,3
2000,big band,3
2000,drone music,3
2000,Christian metal,3
2000,Neue Deutsche Härte,3
2000,Mizrahi music,3
2000,folk-pop,3
2000,electroclash,3
2000,hip hop,3
2000,C-pop,3
2000,krautrock,3
2000,rock opera,2
2000,post-Britpop,2
2000,Russian hip hop,2
2000,musical theatre,2
2000,romance,2
2000,operatic pop,2
2000,French hip hop,2
2000,French rock,2
2000,jangle pop,2
2000,show tune,2
2000,Neapolitan song,2
2000,fruit preparation,2
2000,progressive house,2
2000,Pinoy rock,2
2000,psychobilly,2
2000,Christian alternative rock,2
2000,bebop,2
2000,sound effect,2
2000,surf music,2
2000,avant-garde jazz,2
2000,Bhangra,2
2000,mathcore,2
2000,nu skool breaks,2
2000,dark cabaret,2
2000,music of Africa,2
2000,electroacoustic music,2
2000,minimal techno,2
2000,ambient house,2
2000,comedy hip hop,2
2000,rap music,2
2000,Arabic music,2
2000,psychedelic folk,2
2000,reggae rock,2
2000,Western music,2
2000,ethereal wave,2
2000,urban contemporary gospel,2
2000,Modern Creative,2
2000,hard bop,2
2000,Irish traditional music,2
2000,Folk jazz,2
2000,chamber jazz,2
2000,Canadian hip hop,2
2000,Latin ballad,2
2000,schlager music,2
2000,dance-punk,2
2000,post-punk revival,2
2000,mugham,2
2000,Arabic pop music,2
2000,death 'n' roll,2
2000,musique concrète,2
2000,film score,2
2000,video game music,2
2000,easy listening,2
2000,J-rock,2
2000,disco polo,2
2000,adult album alternative,2
2000,klezmer,2
2000,jazz rap,2
2000,Qasida,2
2000,neofolk,2
2000,2-step garage,2
2000,Christian music,2
2000,trønder rock,2
2000,MetalSucks,2
2000,jungle,2
2000,Neoclassical dark wave,2
2000,twee pop,2
2000,cabaret,2
2000,turntablism,2
2000,pagan metal,2
2000,jump blues,2
2000,Axé musica,2
2000,Christian ska,2
2000,neoclassicism,2
2000,Goa trance,2
2000,Cowpunk,2
2000,album-oriented rock,2
2000,art pop,2
2000,jazz-funk,2
2000,popular music in Sweden,1
2000,Persian traditional music,1
2000,Christmas carol,1
2000,Dansband pop,1
2000,cello rock,1
2000,Plunderphonics,1
2000,University of Toronto Press,1
2000,oratorio,1
2000,Afro-Cuban jazz,1
2000,cool jazz,1
2000,Texas country music,1
2000,shock rock,1
2000,theremin,1
2000,Medieval folk rock,1
2000,hipster hop,1
2000,P-Funk,1
2000,history,1
2000,darkstep,1
2000,Hardstep,1
2000,French house,1
2000,sufi rock,1
2000,Downtown music,1
2000,jingle,1
2000,heartland rock,1
2000,martial industrial,1
2000,classic rock,1
2000,standard,1
2000,Native American music,1
2000,Death rock,1
2000,no wave,1
2000,post-disco,1
2000,Electronic,1
2000,hardcore techno,1
2000,rave music,1
2000,space music,1
2000,humppa,1
2000,2 Tone,1
2000,Electronics in rock music,1
2000,Nielsen Company,1
2000,bounce music,1
2000,Chicano rock,1
2000,art punk,1
2000,dark metal,1
2000,music of Indonesia,1
2000,deathcore,1
2000,Gypsy punk,1
2000,Madchester,1
2000,Space age pop,1
2000,sunshine pop,1
2000,protest song,1
2000,traditional Japanese music,1
2000,post-metal,1
2000,Category:Fusion music genres,1
2000,Romantic music,1
2000,drone,1
2000,filmi music,1
2000,Guajira,1
2000,Danzón,1
2000,Son cubano,1
2000,Cha-cha-chá,1
2000,descarga,1
2000,electro,1
2000,music of Brittany,1
2000,soca music,1
2000,ethno jazz,1
2000,Christian country music,1
2000,Tsugaru-jamisen,1
2000,Australian rock,1
2000,Banda music,1
2000,Contemporary Jewish religious music,1
2000,samba-canção,1
2000,vispop,1
2000,music of Wales,1
2000,Texas blues,1
2000,neo acoustic,1
2000,Gregorian chant,1
2000,Riot grrrl,1
2000,poetry reading,1
2000,chamber music,1
2000,Avanzada Regia,1
2000,horror fiction,1
2000,21st-century classical music,1
2000,Apple Inc.,1
2000,iTunes,1
2000,ethnic electronica,1
2000,Palm Desert Scene,1
2000,Delta blues,1
2000,ambient pop,1
2000,boogie rock,1
2000,cumbia,1
2000,Cross-cultural,1
2000,Türkü,1
2000,Massachusetts,1
2000,Peabody,1
2000,Cross Rhythms,1
2000,Miami bass,1
2000,polka,1
2000,Q3482281,1
2000,Southern Gothic,1
2000,boogie-woogie,1
2000,Neopagan music,1
2000,post-bop,1
2000,Neo-bop jazz,1
2000,traditional song,1
2000,Grupera,1
2000,avant-pop,1
2000,Christian hardcore,1
2000,electric folk,1
2000,fiddle,1
2000,electro house,1
2000,bachata,1
2000,dub techno,1
2000,hyphy,1
2000,baroque music,1
2000,acid techno,1
2000,Candombe,1
2000,Murga,1
2000,Indian classical music,1
2000,Celtic fusion,1
2000,Youngblood Brass Band,1
2000,indigenous peoples of the United States,1
2000,grime,1
2000,roots reggae,1
2000,college rock,1
2000,Illbient,1
2000,industrial hip hop,1
2000,black doom,1
2000,drone metal,1
2000,musical improvisation,1
2000,Cajun music,1
2000,conscious hip hop,1
2000,neo-progressive rock,1
2000,nasheed,1
2000,Turkish folk music,1
2000,New Acoustic Music,1
2000,tropicália,1
2000,drag queen,1
2000,poetry,1
2000,turbo-folk,1
2000,American folk music,1
2000,Youth crew,1
2000,Swedish folk music,1
2000,Rough Guides,1
2000,biker metal,1
2000,HMV Retail Ltd.,1
2000,rhumba,1
2000,MTV,1
2000,joik,1
2000,Aboriginal rock,1
2000,New Orleans rhythm and blues,1
2000,medieval music,1
2000,Christian punk,1
2000,Russian chanson,1
2000,parody music,1
2000,Country folk,1
2000,prank call,1
2000,Pakistani pop music,1
2000,tech house,1
2000,isicathamiya,1
2000,vocal music,1
2000,garage house,1
2000,pop rap,1
2000,drama,1
2000,digital hardcore,1
2000,songs of Brittany,1
2000,arena rock,1
2000,Neue Volksmusik,1
2000,punk jazz,1
2000,nu-disco,1
2000,psychedelic funk,1
2000,modern jazz,1
2000,Lovers rock,1
2000,Europe,1
2000,theater,1
2000,pub rock,1
2000,Zydeco,1
2000,tribal house,1
2000,C-rock,1
2000,Latin freestyle,1
2000,psychedelic soul,1
2000,folktronica,1
2000,samba,1
2000,Turkish pop music,1
2000,Swing revival,1
2000,Oi!,1
2000,Finland,1
2000,Music of Croatia,1
2000,music of Serbia,1
2000,Music of Bosnia and Herzegovina,1
2000,Music of the Republic of Macedonia,1
2000,music of Montenegro,1
2000,kwaito,1
2000,musical modernism,1
2000,cabaret,1
2000,drill 'n' bass,1
2000,Straight-ahead jazz,1
2000,Raï,1
2000,Junkanoo,1
2000,Italo disco,1
2000,rap opera,1
2000,breakbeat hardcore,1
2000,industrial dance,1
2000,religion,1
2000,Maskandi,1
2000,South African jazz,1
2000,Australian hip hop,1
2000,soul jazz,1
2000,Néo-trad,1
2000,orchestra,1
2000,sung poetry,1
2000,Music of New Orleans,1
2000,mixture rock,1
2000,Israeli hip hop,1
2000,Latin American music,1
2000,white power music,1
2000,Finnish rock,1
2000,Argentine rock,1
2000,French pop music,1
2000,stage and screen,1
2000,vocal trance,1
2000,music of Israel,1
2000,modernism,1
2000,Gypsy jazz,1
2000,Čoček,1
1999,rock music,302
1999,pop music,196
1999,alternative rock,185
1999,hip hop music,132
1999,hard rock,110
1999,jazz,96
1999,punk rock,93
1999,pop rock,88
1999,country music,80
1999,indie rock,65
1999,heavy metal,63
1999,J-pop,53
1999,progressive rock,52
1999,mandopop,47
1999,black metal,43
1999,folk music,43
1999,folk rock,39
1999,death metal,39
1999,trip hop,36
1999,contemporary R&B,35
1999,contemporary folk music,34
1999,gangsta rap,31
1999,progressive metal,30
1999,hardcore punk,29
1999,rock and roll,28
1999,gospel music,28
1999,power metal,27
1999,Cantopop,27
1999,West Coast hip hop,25
1999,electronica,25
1999,electronic music,24
1999,thrash metal,24
1999,ska,23
1999,Western classical music,23
1999,East Coast hip hop,22
1999,house music,22
1999,gothic metal,21
1999,contemporary Christian music,21
1999,pop-punk,21
1999,rhythm and blues,20
1999,nu metal,20
1999,techno,20
1999,reggae,19
1999,blues,19
1999,synth-pop,19
1999,metalcore,18
1999,ska punk,18
1999,drum and bass,18
1999,ambient music,17
1999,chanson,16
1999,doom metal,16
1999,experimental rock,16
1999,stoner rock,15
1999,Christmas music,15
1999,world music,15
1999,alternative metal,15
1999,trance,15
1999,blues rock,15
1999,indie pop,15
1999,new wave,14
1999,soul music,14
1999,Eurodance,13
1999,Southern hip hop,13
1999,emo,13
1999,industrial metal,12
1999,Música Popular Brasileira,12
1999,gothic rock,12
1999,jazz fusion,12
1999,industrial music,12
1999,post-rock,12
1999,melodic death metal,11
1999,avant-garde metal,11
1999,traditional heavy metal,10
1999,art rock,10
1999,alternative hip hop,10
1999,Britpop,10
1999,instrumental rock,10
1999,country rock,10
1999,comedy,10
1999,soundtrack,10
1999,instrumental music,10
1999,Latin pop,9
1999,garage rock,9
1999,Celtic music,9
1999,rapping,9
1999,symphonic black metal,9
1999,bluegrass music,9
1999,symphonic metal,8
1999,soft rock,8
1999,Christian rock,8
1999,grindcore,8
1999,popular music,8
1999,funk,8
1999,noise music,7
1999,psychedelic rock,7
1999,post-grunge,7
1999,grunge,7
1999,industrial rock,7
1999,dance music,7
1999,alternative country,7
1999,rock en español,7
1999,funk metal,6
1999,rap metal,6
1999,folk metal,6
1999,dance-pop,6
1999,hardcore hip hop,6
1999,speed metal,6
1999,Southern rock,6
1999,post-punk,6
1999,experimental music,6
1999,groove metal,6
1999,electro-industrial,6
1999,German hip hop,6
1999,Russian rock,6
1999,disco,5
1999,middle of the road,5
1999,dansband,5
1999,space rock,5
1999,salsa,5
1999,rapcore,5
1999,vocal jazz,5
1999,post-Britpop,5
1999,noise rock,5
1999,post-hardcore,5
1999,Latin music,5
1999,glam metal,5
1999,New-age music,5
1999,rap rock,5
1999,dark wave,5
1999,Celtic rock,5
1999,horrorcore,4
1999,teen pop,4
1999,Christian music,4
1999,swing music,4
1999,sludge metal,4
1999,samba,4
1999,merengue music,4
1999,dansband music,4
1999,chamber pop,4
1999,Midwest hip hop,4
1999,acid house,4
1999,Christmas carol,4
1999,K-pop,4
1999,baroque pop,4
1999,dark ambient,4
1999,Anatolian rock,4
1999,music of Brittany,4
1999,downtempo,3
1999,French hip hop,3
1999,smooth jazz,3
1999,contemporary worship music,3
1999,acoustic music,3
1999,stand-up comedy,3
1999,intelligent dance music,3
1999,psychobilly,3
1999,reggae fusion,3
1999,orchestral pop,3
1999,Laïko,3
1999,psychedelic trance,3
1999,extreme metal,3
1999,children's music,3
1999,Mizrahi music,3
1999,electronic dance music,3
1999,horror punk,3
1999,Brazilian rock,3
1999,folk-pop,3
1999,power pop,3
1999,Latin American music,3
1999,jump blues,3
1999,Música sertaneja,3
1999,reggaeton,3
1999,Shibuya-kei,3
1999,bolero,3
1999,adult contemporary music,3
1999,Irish traditional music,3
1999,film score,3
1999,Cuban rumba,2
1999,French rock,2
1999,G-funk,2
1999,neo soul,2
1999,rockabilly,2
1999,bubblegum pop,2
1999,jam band,2
1999,Death rock,2
1999,avant-garde jazz,2
1999,glam rock,2
1999,acid rock,2
1999,krautrock,2
1999,neo-classical metal,2
1999,Neue Deutsche Härte,2
1999,Raï,2
1999,alternative dance,2
1999,math rock,2
1999,lounge music,2
1999,German punk,2
1999,progressive house,2
1999,rhumba,2
1999,Detroit techno,2
1999,French pop music,2
1999,psychedelic folk,2
1999,heartland rock,2
1999,punk blues,2
1999,schlager music,2
1999,Axé musica,2
1999,screamo,2
1999,technical death metal,2
1999,indie folk,2
1999,traditional pop music,2
1999,roots rock,2
1999,Israeli rock,2
1999,Western music,2
1999,a cappella,2
1999,avant-garde music,2
1999,Palm Desert Scene,2
1999,breakbeat,2
1999,underground hip hop,2
1999,melodic hardcore,2
1999,comedy music,2
1999,electronic body music,2
1999,acid jazz,2
1999,trønder rock,2
1999,dark metal,2
1999,novelty music,2
1999,death-doom,2
1999,goregrind,2
1999,crossover,2
1999,Swing revival,2
1999,Christian hip hop,2
1999,dub music,2
1999,Ranchera,2
1999,Europop,2
1999,Mariachi,2
1999,vallenato,1
1999,French house,1
1999,neo-progressive rock,1
1999,bubblegum dance,1
1999,dub techno,1
1999,doo-wop,1
1999,Italo dance,1
1999,Zouglou,1
1999,progressive music,1
1999,mathcore,1
1999,spoken word,1
1999,anti-folk,1
1999,Americana,1
1999,progg,1
1999,isicathamiya,1
1999,American folk music,1
1999,microhouse,1
1999,kayōkyoku,1
1999,pop rap,1
1999,Latin freestyle,1
1999,humppa,1
1999,protopunk,1
1999,Tejano music,1
1999,afrobeat,1
1999,minimal techno,1
1999,dream pop,1
1999,American primitive guitar,1
1999,rap music,1
1999,Arabic music,1
1999,Neo-Medieval music,1
1999,electronic rock,1
1999,big beat,1
1999,Low fidelity,1
1999,Yass,1
1999,klezmer,1
1999,Zeuhl,1
1999,Slowcore,1
1999,Texas blues,1
1999,pagan metal,1
1999,lo-fi music,1
1999,zouk,1
1999,Turkish folk music,1
1999,fruit preparation,1
1999,short story,1
1999,contemporary classical music,1
1999,Cowpunk,1
1999,Category:Fusion music genres,1
1999,neofolk,1
1999,twee pop,1
1999,psychedelic pop,1
1999,Chicano rock,1
1999,skiffle,1
1999,jazz-funk,1
1999,Latin hip hop,1
1999,martial industrial,1
1999,bossa nova,1
1999,big band,1
1999,techstep,1
1999,art punk,1
1999,music of Ireland,1
1999,folk music of England,1
1999,neo-psychedelia,1
1999,Illbient,1
1999,electropop,1
1999,dance-rock,1
1999,medieval music,1
1999,surf music,1
1999,Pop,1
1999,Q3482281,1
1999,Modern Creative,1
1999,autobiography,1
1999,Oi!,1
1999,drill 'n' bass,1
1999,piano rock,1
1999,Goa trance,1
1999,morna,1
1999,modern jazz,1
1999,digital hardcore,1
1999,easy listening,1
1999,art pop,1
1999,bachata,1
1999,deathgrind,1
1999,punk jazz,1
1999,overtone singing,1
1999,outsider music,1
1999,melodic metalcore,1
1999,Afro-Cuban jazz,1
1999,Christian punk,1
1999,music of India,1
1999,post-metal,1
1999,J-rock,1
1999,industrial hip hop,1
1999,soukous,1
1999,Punk subculture,1
1999,Christian hardcore,1
1999,Balkan Brass,1
1999,nerdcore,1
1999,soca music,1
1999,Hokkien pop,1
1999,crossover thrash,1
1999,Christian metal,1
1999,neo acoustic,1
1999,worldbeat,1
1999,sufi rock,1
1999,minimalist music,1
1999,Ottoman classical music,1
1999,C-pop,1
1999,blue-eyed soul,1
1999,Skate punk,1
1999,comedy album,1
1999,political hip hop,1
1999,tropicália,1
1999,power noise,1
1999,Tropical music,1
1999,polka,1
1999,British hip hop,1
1999,electro,1
1999,dancehall,1
1999,turntablism,1
1999,chiptune,1
1999,independent music,1
1999,Gypsy punk,1
1999,Medieval folk rock,1
1999,reality television,1
1999,20th-century classical music,1
1999,futurepop,1
1999,psychedelic music,1
1999,chill-out music,1
1999,Latin alternative,1
1999,comedy rock,1
1999,Space age pop,1
1999,Russian chanson,1
1999,Swingbeat,1
1999,anarcho-punk,1
1999,compilation album,1
1999,neotraditional country,1
1999,Japanese ska,1
1999,Capitol Latin,1
1999,go-go,1
1999,musical theatre,1
1999,Candombe,1
1999,free jazz,1
1999,ballade,1
1999,Q3554510,1
1999,documentary film,1
1999,musical film,1
1999,stage and screen,1
1998,rock music,277
1998,alternative rock,173
1998,pop music,172
1998,hip hop music,115
1998,jazz,93
1998,hard rock,92
1998,punk rock,86
1998,country music,81
1998,pop rock,64
1998,indie rock,55
1998,heavy metal,49
1998,J-pop,48
1998,death metal,47
1998,contemporary folk music,46
1998,mandopop,42
1998,folk music,39
1998,black metal,36
1998,electronic music,35
1998,progressive metal,34
1998,progressive rock,34
1998,gangsta rap,34
1998,contemporary R&B,32
1998,Cantopop,28
1998,trip hop,24
1998,blues,24
1998,thrash metal,23
1998,power metal,22
1998,world music,21
1998,gospel music,21
1998,folk rock,21
1998,techno,21
1998,drum and bass,20
1998,pop-punk,19
1998,soul music,18
1998,experimental rock,18
1998,East Coast hip hop,18
1998,electronica,17
1998,reggae,17
1998,Southern hip hop,17
1998,house music,17
1998,Música Popular Brasileira,17
1998,contemporary Christian music,16
1998,rhythm and blues,16
1998,West Coast hip hop,16
1998,blues rock,15
1998,Christmas music,15
1998,hardcore punk,15
1998,industrial music,15
1998,rock and roll,14
1998,gothic rock,14
1998,ambient music,13
1998,Latin pop,13
1998,funk,13
1998,ska,13
1998,industrial rock,12
1998,Britpop,12
1998,trance,12
1998,indie pop,12
1998,alternative metal,11
1998,chanson,11
1998,Eurodance,11
1998,Christian rock,11
1998,ska punk,11
1998,noise music,10
1998,alternative hip hop,10
1998,Western classical music,10
1998,Celtic music,10
1998,industrial metal,10
1998,new wave,9
1998,doom metal,9
1998,gothic metal,9
1998,traditional heavy metal,9
1998,alternative country,9
1998,rapping,9
1998,stoner rock,9
1998,garage rock,9
1998,emo,9
1998,dance-pop,9
1998,big beat,8
1998,Viking metal,8
1998,dance music,8
1998,Shibuya-kei,8
1998,post-rock,8
1998,electro-industrial,8
1998,popular music,8
1998,noise rock,7
1998,technical death metal,7
1998,soft rock,7
1998,synth-pop,7
1998,grunge,7
1998,rap rock,7
1998,metalcore,7
1998,art rock,7
1998,post-hardcore,7
1998,dansband music,7
1998,sludge metal,6
1998,psychedelic rock,6
1998,New-age music,6
1998,comedy,6
1998,post-punk,6
1998,experimental music,6
1998,groove metal,6
1998,chamber pop,6
1998,nu metal,6
1998,melodic death metal,6
1998,salsa,5
1998,Southern rock,5
1998,neo-classical metal,5
1998,bluegrass music,5
1998,horrorcore,5
1998,intelligent dance music,5
1998,hardcore hip hop,5
1998,soundtrack,5
1998,avant-garde music,5
1998,power pop,5
1998,children's music,5
1998,symphonic metal,4
1998,glam rock,4
1998,folk metal,4
1998,jazz fusion,4
1998,funk metal,4
1998,middle of the road,4
1998,roots rock,4
1998,documentary film,4
1998,glam metal,4
1998,dream pop,4
1998,reggaeton,4
1998,dark ambient,4
1998,Celtic rock,4
1998,Latin music,4
1998,rockabilly,4
1998,grindcore,4
1998,film score,4
1998,vocal jazz,4
1998,Qasida,4
1998,electronic rock,3
1998,Celtic metal,3
1998,disco,3
1998,French hip hop,3
1998,rock en español,3
1998,breakbeat,3
1998,space rock,3
1998,traditional pop music,3
1998,country rock,3
1998,German hip hop,3
1998,extreme metal,3
1998,bubblegum dance,3
1998,political hip hop,3
1998,dancehall,3
1998,spoken word,3
1998,psychobilly,3
1998,Christmas carol,3
1998,rap metal,3
1998,independent music,3
1998,avant-garde metal,3
1998,symphonic black metal,3
1998,Christian metal,3
1998,jazz-funk,3
1998,folk-pop,3
1998,instrumental rock,2
1998,pop rap,2
1998,Raï,2
1998,horror punk,2
1998,drone music,2
1998,music of Brittany,2
1998,surf music,2
1998,speed metal,2
1998,dansband,2
1998,Illbient,2
1998,acid house,2
1998,Europop,2
1998,dark wave,2
1998,Tejano music,2
1998,baroque pop,2
1998,video game music,2
1998,avant-garde jazz,2
1998,electro,2
1998,Midwest hip hop,2
1998,Celtic fusion,2
1998,Arabic music,2
1998,comedy album,2
1998,contemporary classical music,2
1998,merengue music,2
1998,math rock,2
1998,bossa nova,2
1998,Neue Deutsche Härte,2
1998,electronic dance music,2
1998,funk rock,2
1998,Western music,2
1998,Neoclassical dark wave,2
1998,contemporary worship music,2
1998,Country folk,2
1998,Brazilian rock,2
1998,alternative dance,2
1998,Latin jazz,2
1998,trønder rock,2
1998,Christian hip hop,2
1998,Música sertaneja,2
1998,street punk,2
1998,flamenco,2
1998,latin rock,2
1998,post-grunge,2
1998,acoustic music,2
1998,opera,2
1998,K-pop,2
1998,Skate punk,2
1998,microhouse,2
1998,Swing revival,2
1998,mathcore,2
1998,flamenco,2
1998,downtempo,2
1998,Latin American music,2
1998,rapcore,2
1998,Christian punk,2
1998,indie folk,2
1998,neo-progressive rock,2
1998,swing music,2
1998,progressive house,2
1998,schlager music,2
1998,Candombe,2
1998,stage and screen,2
1998,cello rock,1
1998,bubblegum pop,1
1998,Breton rock,1
1998,Inuit music,1
1998,Algerian chaabi,1
1998,white power music,1
1998,industrial hip hop,1
1998,avant-pop,1
1998,Folk jazz,1
1998,minimalist music,1
1998,21st-century classical music,1
1998,medieval music,1
1998,skiffle,1
1998,music of Ireland,1
1998,anime,1
1998,piano rock,1
1998,bolero,1
1998,vispop,1
1998,minimal techno,1
1998,rap music,1
1998,Romantic music,1
1998,neoclassicism,1
1998,zouk,1
1998,speed garage,1
1998,UK garage,1
1998,Afro-Cuban jazz,1
1998,futurepop,1
1998,Zeuhl,1
1998,Indian pop,1
1998,hip hop soul,1
1998,dark cabaret,1
1998,Taizé song,1
1998,march,1
1998,Pagode,1
1998,unblack metal,1
1998,country pop,1
1998,acid techno,1
1998,G-funk,1
1998,dark metal,1
1998,bard-rock,1
1998,Hip-hop,1
1998,Indian rock,1
1998,Latin hip hop,1
1998,melodic hardcore,1
1998,easy listening,1
1998,Cowpunk,1
1998,Electronic forró,1
1998,old-school hip hop,1
1998,experimental hip hop,1
1998,comedy hip hop,1
1998,Arabesque,1
1998,jungle,1
1998,noise pop,1
1998,hard bop,1
1998,Latin freestyle,1
1998,art pop,1
1998,enka,1
1998,conscious hip hop,1
1998,jam band,1
1998,smooth jazz,1
1998,soukous,1
1998,pop soul,1
1998,punk blues,1
1998,acid jazz,1
1998,protest song,1
1998,progg,1
1998,novelty music,1
1998,Romani music,1
1998,J-rock,1
1998,blackened death metal,1
1998,death-doom,1
1998,stand-up comedy,1
1998,Laïko,1
1998,turbo-folk,1
1998,piano blues,1
1998,samba,1
1998,crossover,1
1998,neo-psychedelia,1
1998,Norteña music,1
1998,chill-out music,1
1998,French pop music,1
1998,Punk subculture,1
1998,blue-eyed soul,1
1998,dance-rock,1
1998,Nueva Canción Chilena,1
1998,Indian classical music,1
1998,Celtic punk,1
1998,electropop,1
1998,glam punk,1
1998,Rock Against Communism,1
1998,garage punk,1
1998,krautrock,1
1998,pastorałka,1
1998,psychedelic trance,1
1998,post-bop,1
1998,neofolk,1
1998,a cappella,1
1998,instrumental music,1
1998,Ottoman classical music,1
1998,free improvisation,1
1998,crossover thrash,1
1998,free jazz,1
1998,boogie-woogie,1
1998,goregrind,1
1998,rhumba,1
1998,afrobeat,1
1998,anti-folk,1
1998,beat music,1
1998,tropicália,1
1998,song,1
1998,ambient techno,1
1998,punk'n'roll,1
1998,New Age,1
1998,funeral doom metal,1
1998,hard trance,1
1998,rave music,1
